rule_id,package_sn,scene,topic,rule_name,rule_description,input_fields,condition,output,source_file,priority
MAGSOC-0004-R01,MAGSOC-0004,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,金融支持新型工业化的指导意见,金融支持新型工业化的指导意见R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\006.关于金融支持新型工业化的指导意见.md,P1
MAGSOC-0004-R02,MAGSOC-0004,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,金融支持新型工业化的指导意见,金融支持新型工业化的指导意见R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\006.关于金融支持新型工业化的指导意见.md,P1
MAGSUPV-0012-R01,MAGSUPV-0012,监督检查与经费舞弊 / 全场景通用 / 金融审计,社会组织评估管理办法,社会组织评估管理办法R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\006.社会组织评估管理办法.md,P1
MAGSUPV-0012-R02,MAGSUPV-0012,监督检查与经费舞弊 / 全场景通用 / 金融审计,社会组织评估管理办法,社会组织评估管理办法R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\006.社会组织评估管理办法.md,P1
MAGTAX-0002-R01,MAGTAX-0002,税务审计 / 预算执行与财政管理 / 财政与政府债务,完善增值税期末留抵退税政策的公告,完善增值税期末留抵退税政策的公告R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.关于完善增值税期末留抵退税政策的公告.md,P1
MAGTAX-0002-R02,MAGTAX-0002,税务审计 / 预算执行与财政管理 / 财政与政府债务,完善增值税期末留抵退税政策的公告,完善增值税期末留抵退税政策的公告R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.关于完善增值税期末留抵退税政策的公告.md,P1
MAGENG-0001-R01,MAGENG-0001,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,制度升级筑牢防线监督制衡守护公益,制度升级筑牢防线监督制衡守护公益R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.制度升级筑牢防线监督制衡守护公益.md,P1
MAGENG-0001-R02,MAGENG-0001,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,制度升级筑牢防线监督制衡守护公益,制度升级筑牢防线监督制衡守护公益R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.制度升级筑牢防线监督制衡守护公益.md,P1
MAGFIN-0004-R01,MAGFIN-0004,金融审计 / 国企审计 / 监督检查与经费舞弊,四川省内部审计条例,四川省内部审计条例R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.四川省内部审计条例.md,P1
MAGFIN-0004-R02,MAGFIN-0004,金融审计 / 国企审计 / 监督检查与经费舞弊,四川省内部审计条例,四川省内部审计条例R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.四川省内部审计条例.md,P1
MAGFIN-0005-R01,MAGFIN-0005,金融审计 / 国企审计 / 监督检查与经费舞弊,层次分析法在投资决策中的运用,层次分析法在投资决策中的运用R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.层次分析法在投资决策中的运用.md,P1
MAGFIN-0005-R02,MAGFIN-0005,金融审计 / 国企审计 / 监督检查与经费舞弊,层次分析法在投资决策中的运用,层次分析法在投资决策中的运用R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\007.层次分析法在投资决策中的运用.md,P1
MAGSUPV-0013-R01,MAGSUPV-0013,监督检查与经费舞弊 / 全场景通用 / 金融审计,2025年注册会计师行业短视频展播活动结果揭晓,2025年注册会计师行业短视频展播活动结果揭晓R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\008.2025年注册会计师行业短视频展播活动结果揭晓.md,P1
MAGSUPV-0013-R02,MAGSUPV-0013,监督检查与经费舞弊 / 全场景通用 / 金融审计,2025年注册会计师行业短视频展播活动结果揭晓,2025年注册会计师行业短视频展播活动结果揭晓R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\008.2025年注册会计师行业短视频展播活动结果揭晓.md,P1
MAGSUPV-0014-R01,MAGSUPV-0014,监督检查与经费舞弊 / 全场景通用 / 金融审计,从标准出发：会计师事务所基础性标准体系建设的意义和关注点,从标准出发：会计师事务所基础性标准体系建设的意义和关注点R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\008.从标准出发：会计师事务所基础性 标准体系建设的意义和关注点.md,P1
MAGSUPV-0014-R02,MAGSUPV-0014,监督检查与经费舞弊 / 全场景通用 / 金融审计,从标准出发：会计师事务所基础性标准体系建设的意义和关注点,从标准出发：会计师事务所基础性标准体系建设的意义和关注点R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\008.从标准出发：会计师事务所基础性 标准体系建设的意义和关注点.md,P1
MAGFIN-0006-R01,MAGFIN-0006,金融审计 / 国企审计 / 监督检查与经费舞弊,层次分析法在投资决策中的运用,层次分析法在投资决策中的运用R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\008.层次分析法在投资决策中的运用.md,P1
